"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"28258";"PALMEIRA DOS ÍNDIOS";"28258";"PALMEIRA DOS ÍNDIOS";"10";"13";"Vereador";"Partido isolado";"55";"PSD";"Partido Social Democrático";"20000150885";"PARTIDO ISOLADO";"PSD";"N";"5263";"90"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27472";"DELMIRO GOUVEIA";"27472";"DELMIRO GOUVEIA";"40";"13";"Vereador";"Partido isolado";"55";"PSD";"Partido Social Democrático";"20000130186";"PARTIDO ISOLADO";"PSD";"N";"4799";"339"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";"27855";"MACEIÓ";"3";"13";"Vereador";"Partido isolado";"65";"PC do B";"Partido Comunista do Brasil";"20000076367";"PARTIDO ISOLADO";"PC do B";"N";"1847";"26"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27472";"DELMIRO GOUVEIA";"27472";"DELMIRO GOUVEIA";"40";"13";"Vereador";"Partido isolado";"70";"AVANTE";"AVANTE";"20000087647";"PARTIDO ISOLADO";"AVANTE";"N";"905";"37"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";"27855";"MACEIÓ";"2";"13";"Vereador";"Partido isolado";"80";"UP";"Unidade Popular";"20000064929";"PARTIDO ISOLADO";"UP";"N";"261";"40"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"28657";"SÃO JOSÉ DA LAJE";"28657";"SÃO JOSÉ DA LAJE";"16";"11";"Prefeito";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"20000091032";"UM NOVO OLHAR PARA LAJE";"PTB / PODE";"N";"1752";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27634";"IGREJA NOVA";"27634";"IGREJA NOVA";"37";"11";"Prefeito";"Partido isolado";"18";"REDE";"Rede Sustentabilidade";"20000085640";"PARTIDO ISOLADO";"REDE";"N";"284";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";"27855";"MACEIÓ";"2";"11";"Prefeito";"Coligação";"50";"PSOL";"Partido Socialismo e Liberdade";"20000111958";"Uma alternativa popular para Maceió";"PSOL / PCB";"N";"4224";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27596";"IBATEGUARA";"27596";"IBATEGUARA";"16";"11";"Prefeito";"Coligação";"55";"PSD";"Partido Social Democrático";"20000143904";"RENOVA IBATEGUARA";"DEM / PSD";"N";"3355";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"28410";"PIRANHAS";"28410";"PIRANHAS";"40";"13";"Vereador";"Partido isolado";"11";"PP";"PROGRESSISTAS";"20000081206";"PARTIDO ISOLADO";"PP";"N";"2491";"277"
