"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"74020";"IBEMA";"74020";"IBEMA";"166";"13";"Vereador";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"160000134617";"PARTIDO ISOLADO";"PROS";"N";"494";"9"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"75248";"CORONEL DOMINGOS SOARES";"75248";"CORONEL DOMINGOS SOARES";"32";"11";"Prefeito";"Coligação";"22";"PL";"Partido Liberal";"160000139750";"RUMO NOVO, ESPERANÇA DO POVO";"PSDB / PL / PODE";"N";"1263";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"75299";"CRUZEIRO DO OESTE";"75299";"CRUZEIRO DO OESTE";"86";"11";"Prefeito";"Coligação";"25";"DEM";"Democratas";"160000135711";"CRUZEIRO DO OESTE SEGUINDO EM FRENTE";"DEM / PSDB / PATRIOTA / PSD / PSL";"N";"4897";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"79359";"UMUARAMA";"79359";"UMUARAMA";"89";"11";"Prefeito";"Partido isolado";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"160000146407";"PARTIDO ISOLADO";"PRTB";"N";"2717";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"78859";"SÃO JOSÉ DOS PINHAIS";"78859";"SÃO JOSÉ DOS PINHAIS";"199";"11";"Prefeito";"Partido isolado";"30";"NOVO";"Partido Novo";"160000063357";"PARTIDO ISOLADO";"NOVO";"N";"947";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"77771";"PONTA GROSSA";"77771";"PONTA GROSSA";"14";"11";"Prefeito";"Coligação";"77";"SOLIDARIEDADE";"Solidariedade";"160000098760";"UNIÃO DE FORÇAS POR PONTA GROSSA";"SOLIDARIEDADE / REPUBLICANOS / PTB / PSL / PL / PROS / PRTB / PTC / DEM / PATRIOTA";"N";"15689";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"75043";"PINHAIS";"75043";"PINHAIS";"188";"11";"Prefeito";"Partido isolado";"11";"PP";"PROGRESSISTAS";"160000130873";"PARTIDO ISOLADO";"PP";"N";"147";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"74012";"ABATIÁ";"74012";"ABATIÁ";"82";"11";"Prefeito";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"160000117914";"ABATIA NO RUMO CERTO";"PDT / PT / PSL / PP / PTB / MDB";"N";"2361";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"177";"11";"Prefeito";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"160000137437";"PARTIDO ISOLADO";"PDT";"N";"15075";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"74934";"CASCAVEL";"74934";"CASCAVEL";"143";"11";"Prefeito";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"160000097405";"PARTIDO ISOLADO";"PDT";"N";"7035";"0"
