"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";"06157";"SANTANA";"6";"11";"Prefeito";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"30000124353";"PRA RECONSTRUIR SANTANA";"MDB / PATRIOTA";"N";"5433";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";"11";"13";"Vereador";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"30000093028";"PARTIDO ISOLADO";"PDT";"N";"341";"13"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";"1";"11";"Prefeito";"Coligação";"11";"PP";"PROGRESSISTAS";"30000074687";"FRENTE PROGRESSISTA RENOVA AMAPÁ";"PP / REDE";"N";"1662";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06025";"PORTO GRANDE";"06025";"PORTO GRANDE";"12";"11";"Prefeito";"Partido isolado";"19";"PODE";"Podemos";"30000132487";"PARTIDO ISOLADO";"PODE";"N";"142";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06025";"PORTO GRANDE";"06025";"PORTO GRANDE";"12";"11";"Prefeito";"Partido isolado";"18";"REDE";"Rede Sustentabilidade";"30000056121";"PARTIDO ISOLADO";"REDE";"N";"551";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06130";"LARANJAL DO JARI";"06130";"LARANJAL DO JARI";"7";"13";"Vereador";"Partido isolado";"11";"PP";"PROGRESSISTAS";"30000053471";"PARTIDO ISOLADO";"PP";"N";"901";"26"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06041";"ITAUBAL";"06041";"ITAUBAL";"10";"13";"Vereador";"Partido isolado";"17";"PSL";"Partido Social Liberal";"30000127961";"PARTIDO ISOLADO";"PSL";"N";"436";"27"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06173";"TARTARUGALZINHO";"06173";"TARTARUGALZINHO";"8";"13";"Vereador";"Partido isolado";"28";"PRTB";"Partido Renovador Trabalhista Brasileiro";"30000147834";"PARTIDO ISOLADO";"PRTB";"N";"32";"9"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06092";"OIAPOQUE";"06092";"OIAPOQUE";"4";"11";"Prefeito";"Coligação";"19";"PODE";"Podemos";"30000150810";"POVO QUE LUTA";"PSOL / PODE";"N";"727";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06114";"FERREIRA GOMES";"06114";"FERREIRA GOMES";"12";"13";"Vereador";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"30000147896";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"494";"28"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06092";"OIAPOQUE";"06092";"OIAPOQUE";"4";"13";"Vereador";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"30000124198";"PARTIDO ISOLADO";"PDT";"N";"696";"55"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";"06157";"SANTANA";"6";"13";"Vereador";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"30000147505";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"2792";"88"
