"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00175";"OURO PRETO DO OESTE";"00175";"OURO PRETO DO OESTE";"13";"11";"Prefeito";"Coligação";"25";"DEM";"Democratas";"220000147565";"Ouro Preto Forte de Novo";"PROS / PODE / PDT / PSD / PSDB / REPUBLICANOS / DEM";"N";"9961";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00094";"CACOAL";"00094";"CACOAL";"11";"11";"Prefeito";"Coligação";"55";"PSD";"Partido Social Democrático";"220000123375";"A FORÇA DA NOVA GERAÇÃO";"PSD / PP / PDT / REPUBLICANOS / PSDB / PODE / PSB";"N";"25791";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00698";"VALE DO ANARI";"00698";"VALE DO ANARI";"32";"13";"Vereador";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"220000059070";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"589";"16"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00680";"CUJUBIM";"00680";"CUJUBIM";"26";"13";"Vereador";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"220000134224";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"248";"12"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00310";"ALTA FLORESTA D OESTE";"00310";"ALTA FLORESTA D OESTE";"17";"13";"Vereador";"Partido isolado";"11";"PP";"PROGRESSISTAS";"220000115398";"PARTIDO ISOLADO";"PP";"N";"1562";"67"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00256";"ESPIGÃO DO OESTE";"00256";"ESPIGÃO DO OESTE";"12";"13";"Vereador";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"220000153794";"PARTIDO ISOLADO";"MDB";"N";"837";"214"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00680";"CUJUBIM";"00680";"CUJUBIM";"26";"13";"Vereador";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"220000125663";"PARTIDO ISOLADO";"MDB";"N";"965";"25"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00035";"PORTO VELHO";"00035";"PORTO VELHO";"21";"13";"Vereador";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"220000150476";"PARTIDO ISOLADO";"MDB";"N";"995";"72"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00787";"PIMENTEIRAS DO OESTE";"00787";"PIMENTEIRAS DO OESTE";"16";"13";"Vereador";"Partido isolado";"25";"DEM";"Democratas";"220000147492";"PARTIDO ISOLADO";"DEM";"N";"252";"7"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00035";"PORTO VELHO";"00035";"PORTO VELHO";"6";"13";"Vereador";"Partido isolado";"23";"CIDADANIA";"Cidadania";"220000089330";"PARTIDO ISOLADO";"CIDADANIA";"N";"690";"155"
